Arctos_guid,Sp,Fam,ID,Field_Number,Sex,Age,Year,Month,State,County,Locality,Latitude,Longitude,BIO1_Annual_Mean_Temperature_30s,BIO2_Mean_Diurnal_Range_30s,BIO3_Isothermality_30s,BIO4_Temperature_Seasonality_30s,BIO5_Max_Temperature_of_Warmest_Month_30s,BIO6_Min_Temperature_of_Coldest_Month_30s,BIO7_Temperature_Annual_Range_30s,BIO8_Mean_Temperature_of_Wettest_Quarter_30s,BIO9_Mean_Temperature_of_Driest_Quarter_30s,BIO10_Mean_Temperature_of_Warmest_Quarter_30s,BIO11_Mean_Temperature_of_Coldest_Quarter_30s,BIO12_Annual_Precipitation_30s,BIO13_Precipitation_of_Wettest_Month_30s,BIO14_Precipitation_of_Driest_Month_30s,BIO15_Precipitation_Seasonality_coefficient.of.variation_30s,BIO16_Precipitation_of_Wettest_Quarter_30s,BIO17_Precipitation_of_Driest_Quarter_30s,BIO18_Precipitation_of_Warmest_Quarter_30s,BIO19_Precipitation_of_Coldest_Quarter_30s,Elevation_30s,TPC1,TPC2,PPC1,PPC2,elev.z.1,TPC1.z.1,TPC2.z.1,PPC1.z.1,PPC2.z.1,lat.z.1,Tissue_Type_Tested_Bd,Tissue_Type_Tested_Pr,Tissue_Type_Tested_Rv,Status_Bd,Status_Pr,Status_Rv,Pathogens_Tested_For,Overall_Infection_Status,Confirmed_Average_Bd_SQ,Confirmed_Average_Pr_SQ,Confirmed_Average_Rv_SQ,Overall_Average_SQ,Confirmed_Log10_Average_Bd_SQ,Confirmed_Log10_Average_Pr_SQ,Confirmed_Log10_Average_Rv_SQ
https://arctos.database.museum/guid/MSB:Herp:104140,Hyla squirella,Hylidae,MSB:Herp:104140,MJM 696,unknown,unknown,2010,1,FL,Gulf,on CR 361,29.97025,-85.08444,19.97083,11.225,42.19925,601.51495,32.3,5.7,26.6,26.85,16.7,27,12.35,1597,213,85,33.57622,594,302,571,355,11,2.82528619,-0.896655559,3.501534841,-1.479307453,-0.809617966,0.984494678,-0.727930406,1.486860743,-1.015965845,-1.018826006,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104142,Pseudacris crucifer,Hylidae,MSB:Herp:104142,MJM 698,unknown,unknown,2010,1,FL,Jackson,Florida Caverns State Park,30.8182,-85.24834,19.1,12.88333,43.82086,647.22131,33,3.6,29.4,26.71667,15.4,26.71667,10.86667,1428,168,73,22.44522,448,271,448,371,42,2.425983269,0.36689967,1.787974263,0.081513859,-0.640268005,0.845354225,0.297859555,0.759229556,0.055982478,-0.866595082,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104147,Anaxyrus terrestris,Bufonidae,MSB:Herp:104147,MJM 702,unknown,unknown,2010,1,FL,Jackson,Florida Caverns State Park,30.8182,-85.24834,19.1,12.88333,43.82086,647.22131,33,3.6,29.4,26.71667,15.4,26.71667,10.86667,1428,168,73,22.44522,448,271,448,371,42,2.425983269,0.36689967,1.787974263,0.081513859,-0.640268005,0.845354225,0.297859555,0.759229556,0.055982478,-0.866595082,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104201,Pseudacris crucifer,Hylidae,MSB:Herp:104201,MJM 753,male,adult,2010,1,GA,Miller,ditch on NE side of US27 0.7mi SE of jct w/ 310,31.15747,-84.71673,19.1125,13.34167,44.32447,658.84583,33.5,3.4,30.1,11.93333,20.2,26.83333,10.68333,1361,147,60,22.90494,416,236,391,385,54,2.157964355,1.730104754,0.855732279,0.265476915,-0.574713181,0.751960786,1.404548095,0.363370576,0.182325505,-0.805686555,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104341,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:104341,MJM 889,male,adult,2010,5,FL,Leon,The Blairstone at Governor's Square,30.43817,-84.24607,19.775,13.03333,44.94253,627.92047,33.3,4.3,29,27.1,16.21667,27.1,11.75,1541,196,78,27.46456,526,274,526,358,49,2.760422732,0.49461502,2.701974754,-0.867471755,-0.602027691,0.961892462,0.401542498,1.147342629,-0.595766399,-0.934821178,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104343,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:104343,MJM 890,male,adult,2010,5,FL,Leon,The Blairstone at Governor's Square,30.43817,-84.24607,19.775,13.03333,44.94253,627.92047,33.3,4.3,29,27.1,16.21667,27.1,11.75,1541,196,78,27.46456,526,274,526,358,49,2.760422732,0.49461502,2.701974754,-0.867471755,-0.602027691,0.961892462,0.401542498,1.147342629,-0.595766399,-0.934821178,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:104396,Rana sphenocephala,Ranidae,MSB:Herp:104396,MJM 939,unknown,unknown,2010,6,FL,Dixie,on CR 357,29.50389,-83.18223,20.27917,12.54167,46.97253,560.44409,32.7,6,26.7,26.73333,17.5,26.73333,13.13333,1492,242,58,49.98521,641,213,639,298,16,3.21225855,0.06367687,2.615240914,-3.703608176,-0.782303456,1.119338444,0.051694688,1.11051274,-2.54358173,-1.10255077,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102006,Hyla squirella,Hylidae,MSB:Herp:102006,LNB 598,unknown,unknown,2012,5,FL,Sumter,"Jct 471 and SD, on side of K building (Tarrytown)",28.55562,-82.0554,21.69583,12.79167,51.16666,482.38733,33.2,8.2,25,27.18333,19.46667,27.18333,15.48333,1276,188,55,48.30093,544,182,544,218,30,4.123577372,0.28325515,0.700099949,-2.816784851,-0.705822828,1.436895134,0.229954562,0.297284242,-1.934524966,-1.272791962,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102008,Hyla cinerea,Hylidae,MSB:Herp:102008,LNB 600,unknown,unknown,2012,5,FL,Pasco,"CRS77 0.3 km N Dickake, 0.5 km S Elam Rd",28.2769,-82.27996,22.04167,12.21667,50.06831,474.60907,33.1,8.7,24.4,27.4,19.76667,27.4,15.88333,1298,203,51,50.72321,560,186,560,222,40,4.216907665,-0.138495173,0.908053777,-3.202414685,-0.651193809,1.469416857,-0.112434308,0.385587914,-2.199369668,-1.322830057,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,1,0,0,"Bd, Pr, Rv",single,low,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102009,Hyla cinerea,Hylidae,MSB:Herp:102009,LNB 601,unknown,unknown,2012,5,FL,Pasco,"CRS77 0.3 km N Dickake, 0.5 km S Elam Rd",28.2769,-82.27996,22.04167,12.21667,50.06831,474.60907,33.1,8.7,24.4,27.4,19.76667,27.4,15.88333,1298,203,51,50.72321,560,186,560,222,40,4.216907665,-0.138495173,0.908053777,-3.202414685,-0.651193809,1.469416857,-0.112434308,0.385587914,-2.199369668,-1.322830057,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102010,Anaxyrus terrestris,Bufonidae,MSB:Herp:102010,LNB 602,unknown,unknown,2012,5,FL,Pasco,"Green Swamp WMA, near creek under bridge W471",28.31489,-82.05639,21.8375,11.90833,49.61805,468.30997,32.9,8.9,24,27.16667,19.65,27.16667,15.81667,1274,194,50,50.85764,553,177,553,213,37,4.169241022,-0.377800597,0.646680736,-3.146464969,-0.667582515,1.452807016,-0.306709237,0.27460078,-2.160944254,-1.316009781,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102011,Anaxyrus terrestris,Bufonidae,MSB:Herp:102011,LNB 603,unknown,unknown,2012,5,FL,Pasco,"Green Swamp WMA, near creek under bridge W471",28.31489,-82.05639,21.8375,11.90833,49.61805,468.30997,32.9,8.9,24,27.16667,19.65,27.16667,15.81667,1274,194,50,50.85764,553,177,553,213,37,4.169241022,-0.377800597,0.646680736,-3.146464969,-0.667582515,1.452807016,-0.306709237,0.27460078,-2.160944254,-1.316009781,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102303,Hyla squirella,Hylidae,MSB:Herp:102303,LNB 895,female,adult,2012,5,AL,Perry,no locality description given,32.69018,-87.25938,17.3375,12.89167,40.53983,737.16943,32.9,1.1,31.8,9.66667,22.61667,26.2,8.05,1413,160,75,20.65266,443,272,325,413,64,1.27501363,1.545418284,1.533418115,0.791328906,-0.520084162,0.444289197,1.254614382,0.651137087,0.543472649,-0.530521912,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102335,Hyla squirella,Hylidae,MSB:Herp:102335,LNB 927,unknown,unknown,2012,5,FL,Dixie,no locality description given,29.44259,-83.18669,20.39167,12.2,46.38783,555.62756,32.7,6.4,26.3,26.78333,17.68333,26.8,13.3,1491,243,59,50.19633,643,212,639,295,13,3.267181838,-0.177317691,2.627876738,-3.724657186,-0.798692162,1.138476924,-0.14395153,1.115878304,-2.558037869,-1.113555848,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102399,Hyla cinerea,Hylidae,MSB:Herp:102399,LNB 991,male,adult,2012,5,FL,Nassau,no locality description given,30.35111,-82.00936,20.0375,12.20833,44.07341,580.62708,33.1,5.4,27.7,26.83333,16.83333,26.83333,12.61667,1338,192,59,39.6664,517,203,517,269,26,2.955513206,-0.122820178,1.122290558,-2.040048393,-0.727674436,1.029873374,-0.099708903,0.476559523,-1.401074189,-0.950450902,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102419,Hyla squirella,Hylidae,MSB:Herp:102419,LNB 1011,male,adult,2012,5,FL,Saint Johns,no locality description given,30.06029,-81.51268,20.51667,10.58333,41.66667,546.60663,32.3,6.9,25.4,26.7,14.71667,26.8,13.46667,1272,169,64,36.99244,481,221,460,244,17,3.034360907,-1.401044897,0.649684636,-1.310082377,-0.776840554,1.057348517,-1.137407973,0.27587633,-0.899744638,-1.002661289,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102428,Hyla squirella,Hylidae,MSB:Herp:102428,LNB 1020,male,adult,2012,5,FL,Marion,no locality description given,29.24202,-81.94057,20.7125,12.25833,48.0719,510.92215,32.6,7.1,25.5,26.58333,18.18333,26.58333,14.16667,1294,178,60,42.05134,523,193,523,237,27,3.541320859,-0.158699595,0.789436698,-2.151114646,-0.722211534,1.234002966,-0.128836831,0.335219408,-1.477352801,-1.149563816,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102435,Hyla squirella,Hylidae,MSB:Herp:102435,LNB 1027,male,adult,2012,6,NC,Columbus,no locality description given,34.30312,-78.4874,16.86667,12.8,40.89457,715.09802,32.2,0.9,31.3,25.48333,12.95,25.48333,7.83333,1294,167,71,28.46325,449,231,449,283,14,1.323105658,0.268897324,0.935795929,-0.546871226,-0.79322926,0.461047268,0.218298472,0.397368095,-0.375582835,-0.240953722,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102436,Hyla squirella,Hylidae,MSB:Herp:102436,LNB 1028,male,adult,2012,6,NC,Columbus,no locality description given,34.29771,-78.47864,16.87917,12.775,40.81469,713.75909,32.2,0.9,31.3,25.48333,13,25.48333,7.86667,1296,167,71,28.45516,449,231,449,284,13,1.325802698,0.251372421,0.942686379,-0.544483455,-0.798692162,0.461987074,0.204071258,0.400293995,-0.37394295,-0.24192497,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102451,Hyla squirella,Hylidae,MSB:Herp:102451,LNB 1043,male,adult,2012,6,NC,Duplin,no locality description given,34.78648,-77.87791,16.60417,12.675,40.11076,727.21906,32,0.4,31.6,25.38333,12.46667,25.38333,7.43333,1327,190,71,31.30601,475,233,475,288,7,1.140501358,0.166246876,1.35270018,-1.040674452,-0.831469574,0.397417268,0.134963927,0.574398624,-0.714719375,-0.154176979,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102452,Hyla squirella,Hylidae,MSB:Herp:102452,LNB 1044,male,adult,2012,6,NC,Duplin,no locality description given,34.78648,-77.87791,16.60417,12.675,40.11076,727.21906,32,0.4,31.6,25.38333,12.46667,25.38333,7.43333,1327,190,71,31.30601,475,233,475,288,7,1.140501358,0.166246876,1.35270018,-1.040674452,-0.831469574,0.397417268,0.134963927,0.574398624,-0.714719375,-0.154176979,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102455,Hyla cinerea,Hylidae,MSB:Herp:102455,LNB 1047,female,adult,2012,6,NC,Duplin,no locality description given,34.78907,-77.84137,16.55417,12.59167,39.97355,726.74072,31.9,0.4,31.5,25.33333,12.45,25.33333,7.4,1334,189,72,30.86909,476,235,476,291,12,1.118402598,0.096462005,1.405134665,-0.990885319,-0.804155064,0.389716769,0.078310591,0.596663939,-0.680524957,-0.153712001,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102456,Hyla cinerea,Hylidae,MSB:Herp:102456,LNB 1048,female,adult,2012,6,NC,Duplin,no locality description given,34.73874,-77.7535,16.575,12.36667,39.63675,721.78284,31.7,0.5,31.2,25.28333,12.53333,25.28333,7.48333,1351,192,73,31.48614,485,238,485,294,27,1.114250204,-0.086762254,1.553200259,-1.075109917,-0.722211534,0.388269833,-0.070436058,0.659537202,-0.738369129,-0.162747655,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102467,Hyla cinerea,Hylidae,MSB:Herp:102467,LNB 1059,female,adult,2012,6,NC,Beaufort,no locality description given,35.35002,-76.83915,16.525,11.51667,37.27077,733.03076,31.6,0.7,30.9,25.35,12.61667,25.35,7.3,1324,162,83,23.94359,440,257,440,297,10,1.006830702,-0.682432027,1.3317397,0.058154549,-0.815080868,0.350838606,-0.554017669,0.565498152,0.039939659,-0.053005666,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102485,Hyla cinerea,Hylidae,MSB:Herp:102485,LNB 1077,female,adult,2012,6,NC,Johnston,no locality description given,35.39537,-78.31139,15.84583,12.825,38.98176,764.33112,32.2,-0.7,32.9,24.61667,11.48333,25.13333,6.21667,1213,142,75,19.74909,379,236,372,279,30,0.734934468,0.359233548,0.30059354,0.635871794,-0.705822828,0.256094082,0.29163598,0.127641378,0.436707071,-0.044864063,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102486,Anaxyrus terrestris,Bufonidae,MSB:Herp:102486,LNB 1078,female,adult,2012,6,SC,Chesterfield,no locality description given,34.5395,-79.99767,16.61667,13.05,39.66565,758.42041,32.8,-0.1,32.9,25.78333,12.03333,25.78333,7.03333,1180,129,72,19.25155,367,243,367,282,70,1.075016658,0.540138575,0.083778369,0.822561803,-0.48730675,0.374598574,0.438499811,0.035574905,0.564922927,-0.19851685,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102488,Anaxyrus terrestris,Bufonidae,MSB:Herp:102488,LNB 1080,male,adult,2012,6,SC,Chesterfield,no locality description given,34.59151,-80.12798,16.475,12.96667,39.41236,757.50037,32.7,-0.2,32.9,25.65,11.91667,25.65,6.91667,1186,129,72,18.49866,363,247,363,286,94,1.014101955,0.472495178,0.11199164,0.906880154,-0.356197103,0.353372335,0.383584983,0.047555138,0.622831488,-0.189179589,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102512,Hyla squirella,Hylidae,MSB:Herp:102512,LNB 1104,male,adult,2012,6,SC,Allendale,no locality description given,33.1052,-81.55554,17.71667,13.71667,42.86458,700.62097,33.5,1.5,32,26.18333,18.31667,26.18333,8.86667,1187,133,64,22.51101,381,221,381,298,59,1.914982493,1.090560903,-0.014606451,0.381747359,-0.547398672,0.667291717,0.885348263,-0.006202354,0.262178276,-0.456014125,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102525,Hyla cinerea,Hylidae,MSB:Herp:102525,LNB 1117,female,adult,2012,6,SC,Orangeburg,no locality description given,33.50083,-80.93218,17.64583,13.175,41.30094,709.54675,33.3,1.4,31.9,26.2,13.36667,26.2,8.66667,1201,134,69,22.56487,391,232,391,294,70,1.656638247,0.649812761,0.210920566,0.406311584,-0.48730675,0.577269497,0.527536424,0.089563441,0.279048612,-0.384987389,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102526,Hyla cinerea,Hylidae,MSB:Herp:102526,LNB 1118,male,adult,2012,6,SC,Orangeburg,no locality description given,33.49701,-80.93368,17.65,13.21667,41.43156,710.84778,33.3,1.4,31.9,26.21667,13.36667,26.21667,8.66667,1200,134,68,22.60929,391,230,391,293,68,1.662489841,0.678756518,0.176650409,0.380828808,-0.498232554,0.579308534,0.551033787,0.075011265,0.261547429,-0.385673187,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102528,Hyla squirella,Hylidae,MSB:Herp:102528,LNB 1120,male,adult,2012,6,SC,Orangeburg,no locality description given,33.54064,-80.94053,17.575,13.18333,41.19792,712.54504,33.3,1.3,32,26.18333,13.28333,26.18333,8.56667,1195,133,69,22.49802,388,230,388,293,68,1.622124025,0.657816381,0.160087244,0.428913912,-0.498232554,0.565242727,0.53403399,0.067978029,0.294571547,-0.377840372,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102529,Hyla squirella,Hylidae,MSB:Herp:102529,LNB 1121,male,adult,2012,6,SC,Orangeburg,no locality description given,33.4864,-80.91978,17.61667,13.11667,41.24738,708.31854,33.2,1.4,31.8,26.16667,13.35,26.16667,8.66667,1206,135,69,22.4881,393,232,393,293,81,1.644683123,0.596513267,0.236823935,0.385427529,-0.427214828,0.573103634,0.484266384,0.100562818,0.264705761,-0.387577981,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102530,Hyla squirella,Hylidae,MSB:Herp:102530,LNB 1122,female,adult,2012,6,SC,Orangeburg,no locality description given,33.4864,-80.91978,17.61667,13.11667,41.24738,708.31854,33.2,1.4,31.8,26.16667,13.35,26.16667,8.66667,1206,135,69,22.4881,393,232,393,293,81,1.644683123,0.596513267,0.236823935,0.385427529,-0.427214828,0.573103634,0.484266384,0.100562818,0.264705761,-0.387577981,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102531,Anaxyrus terrestris,Bufonidae,MSB:Herp:102531,LNB 1123,unknown,unknown,2012,6,SC,Orangeburg,no locality description given,33.48067,-80.9118,17.625,13.1,41.19497,708.0238,33.2,1.4,31.8,26.16667,13.36667,26.16667,8.68333,1205,135,68,22.63174,393,231,393,293,81,1.644722015,0.585044135,0.210820638,0.361179613,-0.427214828,0.573117186,0.474955417,0.089521009,0.248052661,-0.388606678,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102532,Anaxyrus terrestris,Bufonidae,MSB:Herp:102532,LNB 1124,male,adult,2012,6,SC,Orangeburg,no locality description given,33.48067,-80.9118,17.625,13.1,41.19497,708.0238,33.2,1.4,31.8,26.16667,13.36667,26.16667,8.68333,1205,135,68,22.63174,393,231,393,293,81,1.644722015,0.585044135,0.210820638,0.361179613,-0.427214828,0.573117186,0.474955417,0.089521009,0.248052661,-0.388606678,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102568,Anaxyrus terrestris,Bufonidae,MSB:Herp:102568,LNB 1160,male,adult,2012,6,GA,Burke,no locality description given,33.12825,-81.89218,17.575,14.1,43.25153,714.53577,33.6,1,32.6,26.18333,18.21667,26.18333,8.53333,1161,127,65,19.57695,351,219,351,302,86,1.830092824,1.37759841,-0.245161569,0.785173888,-0.399900319,0.6377112,1.11837345,-0.104103238,0.539245476,-0.451876,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102569,Hyla squirella,Hylidae,MSB:Herp:102569,LNB 1161,male,adult,2012,6,GA,Burke,no locality description given,33.13768,-81.8961,17.525,14.06667,43.14928,716.57172,33.5,0.9,32.6,26.15,18.15,26.15,8.46667,1164,127,66,19.33642,352,221,352,302,93,1.793534668,1.343951014,-0.20338115,0.810926766,-0.361660005,0.624972204,1.09105754,-0.08636197,0.556932162,-0.450183049,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102574,Hyla cinerea,Hylidae,MSB:Herp:102574,LNB 1166,male,adult,2012,6,GA,Burke,no locality description given,33.14903,-81.89781,17.50833,14.08333,43.20041,716.48712,33.5,0.9,32.6,26.15,18.13333,26.15,8.45,1164,127,66,19.33642,352,221,352,302,98,1.79355755,1.355132041,-0.20338115,0.810926766,-0.334345495,0.624980177,1.100134614,-0.08636197,0.556932162,-0.448145405,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102582,Anaxyrus terrestris,Bufonidae,MSB:Herp:102582,LNB 1174,female,adult,2012,6,GA,Laurens,no locality description given,32.42989,-82.89758,18.2875,13.75833,43.40168,697.7663,33.9,2.2,31.7,10.95,18.86667,26.68333,9.46667,1156,118,59,20.98843,349,210,334,326,65,1.745433427,2.139908698,-0.46589407,0.797667399,-0.51462126,0.608210922,1.737238557,-0.197833132,0.54782583,-0.577251303,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102639,Hyla cinerea,Hylidae,MSB:Herp:102639,LNB 1231,female,adult,2012,7,AL,Houston,no locality description given,31.16915,-85.25069,18.9125,12.825,43.03691,662.66034,33.1,3.3,29.8,11.81667,19.75,26.68333,10.43333,1384,151,68,21.08236,407,252,399,395,83,2.007406055,1.321351587,1.202803563,0.506140392,-0.416289025,0.699497483,1.072710684,0.510747852,0.347609518,-0.803589666,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,1,"Bd, Pr, Rv",single,NA,NA,low,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102640,Hyla cinerea,Hylidae,MSB:Herp:102640,LNB 1232,male,adult,2012,7,AL,Houston,no locality description given,31.16915,-85.25069,18.9125,12.825,43.03691,662.66034,33.1,3.3,29.8,11.81667,19.75,26.68333,10.43333,1384,151,68,21.08236,407,252,399,395,83,2.007406055,1.321351587,1.202803563,0.506140392,-0.416289025,0.699497483,1.072710684,0.510747852,0.347609518,-0.803589666,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
https://arctos.database.museum/guid/MSB:Herp:102694,Hyla chrysoscelis-versicolor complex,Hylidae,MSB:Herp:102694,LNB 1286,female,adult,2012,7,FL,Franklin,no locality description given,30.14114,-85.14789,19.7875,11.70833,43.20418,605.08124,32.5,5.4,27.1,26.71667,16.46667,26.86667,12.11667,1645,225,87,33.22215,601,301,595,372,17,2.793893143,-0.52813485,3.871089243,-1.618379668,-0.776840554,0.973555507,-0.428754846,1.643785052,-1.111478526,-0.988146435,Liver_included_no_skin,Liver_included_no_skin,Liver_included_no_skin,0,0,0,"Bd, Pr, Rv",0,NA,NA,NA,NA,NA,NA,NA
